country,country_code,year,total_pop,gdp,urban_pop_perc
United Kingdom,GBR,1996,58166950.0,1419645865834.63,78.413
Georgia,GEO,1996,4491699.0,3094935186.76896,53.6
Ghana,GHA,1996,17810181.0,6932991739.37767,40.896
Gibraltar,GIB,1996,27487.0, 0, 100.0
Guinea,GIN,1996,7770035.0,5641243099.76661,29.77
Gambia_The,GMB,1996,1301410.0,848239446.21576,44.258
Guinea-Bissau,GNB,1996,1143535.0,702965147.568054,34.742
Equatorial Guinea,GNQ,1996,593492.0,232463022.802961,42.187
Greece,GRC,1996,10608800.0,142502984144.96,72.239
Grenada,GRD,1996,104584.0,366911444.444444,34.714
Greenland,GRL,1996,55900.0,1197515569.08202,81.1
Guatemala,GTM,1996,10583526.0,15674835615.3139,43.989
Guam,GUM,1996,152169.0, 0, 92.287
Guyana,GUY,1996,760526.0,705406001.424501,29.048
High income,HIC,1996,1225554334.0,26649646344819.5,74.979011278511
Hong Kong SAR_China,HKG,1996,6435500.0,159718183550.734,100.0
Honduras,HND,1996,5903954.0,5215028986.48649,43.442
Heavily indebted poor countries (HIPC),HPC,1996,431006940.0,154144307318.465,27.551870433657
Croatia,HRV,1996,4557097.0,24150978346.5253,52.509
Haiti,HTI,1996,7707557.0,2907517603.76719,33.2
Hungary,HUN,1996,10311238.0,46658755151.6017,65.083
IBRD only,IBD,1996,3780446473.0,5370411866159.34,41.6175332059561
IDA & IBRD total,IBT,1996,4806199042.5,5923939075697.93,38.6161270721174
IDA total,IDA,1996,1025752569.5,555470881472.529,27.5309037129701
IDA blend,IDB,1996,339419508.0,310420030319.796,32.5028255509993
Indonesia,IDN,1996,203204348.0,227369679374.973,37.235
IDA only,IDX,1996,686333061.5,243008429991.48,25.06429263269
Isle of Man,IMN,1996,72047.0,1007205928.23713,51.792
India,IND,1996,979678458.0,392896866204.516,26.817
Ireland,IRL,1996,3637510.0,75790785030.2419,58.173
Iran_Islamic Rep.,IRN,1996,62881300.0,120403931883.348,61.087
Iraq,IRQ,1996,21501321.0,10433698621.3427,68.593
Iceland,ISL,1996,268916.0,7426082270.67669,91.797
Israel,ISR,1996,5692000.0,114866706144.061,90.943
Italy,ITA,1996,56860281.0,1314776508972.27,66.982
Jamaica,JAM,1996,2524463.0,7393891920.80358,50.855
Jordan,JOR,1996,4912516.0,6927503526.09309,78.22
Japan,JPN,1996,125757000.0,4923391533851.63,78.145
Kazakhstan,KAZ,1996,16416027.0,21035357936.8796,55.943
Kenya,KEN,1996,27344211.0,12045865396.1323,18.579
Kyrgyz Republic,KGZ,1996,4628437.5,1827570586.16784,36.066
Cambodia,KHM,1996,10801270.0,3506695719.57259,17.683
Kiribati,KIR,1996,82623.0,81456842.3793677,37.386
St. Kitts and Nevis,KNA,1996,42877.0,333944444.444444,33.526
Korea_Rep.,KOR,1996,45524681.0,610167053824.007,78.662
Kuwait,KWT,1996,1730246.0,31492373308.7516,98.325
Latin America & Caribbean (excluding high income),LAC,1996,438918555.0,1853066832058.51,72.5714435567551
Lao PDR,LAO,1996,5045678.0,1873671550.34636,18.234
Lebanon,LBN,1996,4034781.0,13690217333.5879,85.142
Liberia,LBR,1996,2232289.0,159400000.0,42.964
Libya,LBY,1996,4987393.0,27884615384.6154,76.048
St. Lucia,LCA,1996,150436.0,788888888.888889,28.565
Latin America & Caribbean,LCN,1996,489235073.0,2101355129053.54,73.6538966311038
Least developed countries: UN classification,LDC,1996,609544661.0,180837332432.292,23.6939760727131
Low income,LIC,1996,348800131.0,92511396652.1535,26.356499581997
Liechtenstein,LIE,1996,31033.0,2504012993.42238,16.29
Sri Lanka,LKA,1996,17905018.0,13897738375.2488,18.442
Lower middle income,LMC,1996,1956491425.5,1136320651080.95,29.8249150874145
Low & middle income,LMY,1996,4574398178.5,5140547190595.43,36.9233705220696
Lesotho,LSO,1996,1972418.0,946112492.844847,17.571
Late-demographic dividend,LTE,1996,1972254663.5,3336408333512.42,42.7480969117541
Lithuania,LTU,1996,3601613.0,8430207164.43677,67.225
Luxembourg,LUX,1996,414225.0,20895314657.9805,82.825
Latvia,LVA,1996,2457222.0,5799465288.41246,68.65
Macao SAR_China,MAC,1996,415100.0,7176892950.39164,99.98
St. Martin (French part),MAF,1996,29443.0, 0, 
Morocco,MAR,1996,26808107.0,43161571527.6353,52.022
Monaco,MCO,1996,31837.0,3137886994.52207,100.0
Moldova,MDA,1996,2947293.0,1695122173.91304,46.2
Madagascar,MDG,1996,14510711.0,4931861038.70763,26.058
Maldives,MDV,1996,262347.0,450382327.952421,26.008
Middle East & North Africa,MEA,1996,293539029.0,796664173285.208,56.5024434288702
Mexico,MEX,1996,92452702.0,432157945024.428,73.67
Marshall Islands,MHL,1996,48775.0,110858000.0,67.058
Middle income,MIC,1996,4225598047.5,5047171457446.35,37.7960561315948
North Macedonia,MKD,1996,2012553.0,4642021256.30689,59.38
Mali,MLI,1996,10407278.0,2780422049.21204,25.975
Malta,MLT,1996,379905.0,3822488329.48903,91.181
Myanmar,MMR,1996,43154860.0,6123556716.81329,26.303
Middle East & North Africa (excluding high income),MNA,1996,266048568.0,380849300431.517,53.7956717157861
Montenegro,MNE,1996,611003.0, 0, 54.412
Mongolia,MNG,1996,2259507.0,1345719472.35883,56.76
Northern Mariana Islands,MNP,1996,51706.0, 0, 89.655
Mozambique,MOZ,1996,16492480.0,4030146134.5706,28.013
Mauritania,MRT,1996,2358188.0,2132087009.28942,38.582
Mauritius,MUS,1996,1133996.0,4481489761.54368,43.161
Malawi,MWI,1996,10352228.0,3319573749.6119,13.629
Malaysia,MYS,1996,20850087.0,100855393910.486,56.969
North America,NAC,1996,299064031.0,8706425384132.75,77.6716608468305
Namibia,NAM,1996,1646103.0,3989163196.56767,30.316
New Caledonia,NCL,1996,205034.0,3606968435.99917,60.475
Niger,NER,1996,10044852.0,2405686940.0464,15.855
Nigeria,NGA,1996,113754779.0,185730236700.0,32.725
Nicaragua,NIC,1996,4729974.0,4308351902.78601,54.587
Netherlands,NLD,1996,15530498.0,451372549019.608,73.64
Norway,NOR,1996,4381336.0,163520109150.671,74.062
Nepal,NPL,1996,22741862.0,4521580381.47139,11.35
Nauru,NRU,1996,10183.0,37458801.2139605,100.0
New Zealand,NZL,1996,3732000.0,70140835299.0148,85.7
OECD members,OED,1996,1167149370.0,25901597346802.1,74.628851863791
Oman,OMN,1996,2156926.0,17402080624.1873,71.649
Other small states,OSS,1996,10066923.0,51655759656.0388,52.7771206953704
Pakistan,PAK,1996,138557092.0,63320170084.4076,32.092
Panama,PAN,1996,2780227.0,9197503300.0,58.978
Peru,PER,1996,24811171.0,55252414130.3019,71.377
Philippines,PHL,1996,72190242.0,94648084429.0341,46.475
Palau,PLW,1996,17654.0,137494600.0,71.306
Papua New Guinea,PNG,1996,4813361.0,5155311077.38998,13.901
Poland,POL,1996,38624370.0,160813026223.063,61.538
Pre-demographic dividend,PRE,1996,503373634.0,338893098232.776,30.6700650158109
Puerto Rico,PRI,1996,3724655.0,45340835000.0,93.876
"Korea_Dem. People's Rep.",PRK,1996,22895746.0, 0, 59.097
Portugal,PRT,1996,10063945.0,122630089680.27,51.77
Paraguay,PRY,1996,4687543.0,9788391780.52421,52.774
West Bank and Gaza,PSE,1996,2587997.0,3409600000.0,70.705
Pacific island small states,PSS,1996,1926342.0,3971803073.62918,33.4569450461029
Post-demographic dividend,PST,1996,1000836719.0,25096497647860.3,75.5678545150011
French Polynesia,PYF,1996,225489.0,4166072829.60099,56.393
Qatar,QAT,1996,529019.0,9059340384.61539,95.356
Romania,ROU,1996,22619004.0,36937074278.3004,53.616
Russian Federation,RUS,1996,148160129.0,391724890744.498,73.367
Rwanda,RWA,1996,6708764.0,1382334879.40812,11.374
South Asia,SAS,1996,1302319006.0,524681300053.179,26.4652548470647
Saudi Arabia,SAU,1996,13831009.0,158662483311.081,78.91
Sudan,SDN,1996,25231528.0,9018300724.66086,32.284
Senegal,SEN,1996,9067014.0,6559712165.96508,39.749
Singapore,SGP,1996,3670704.0,96293086513.0872,100.0
Solomon Islands,SLB,1996,396009.0,510586430.190127,14.869
Sierra Leone,SLE,1996,4199210.0,941708911.111534,34.667
El Salvador,SLV,1996,5805286.0,9586327800.0,55.268
San Marino,SMR,1996,25482.0, 0, 92.052
Somalia,SOM,1996,7554474.0,1792234297.39194,31.785
Serbia,SRB,1996,7622185.0,23277430167.5978,51.875
Sub-Saharan Africa (excluding high income),SSA,1996,612477553.0,536105193364.824,30.0118158925442
South Sudan,SSD,1996,5356925.0, 0, 15.997
Sub-Saharan Africa,SSF,1996,612553970.0,536641887730.234,30.0142792577738
Small states,SST,1996,14521521.0,66730631009.3557,49.0201822426866
Sao Tome and Principe,STP,1996,136962.0,135188165.74708,49.592
Suriname,SUR,1996,438830.0,861372806.2082,66.15
Slovak Republic,SVK,1996,5373361.0,28197790874.5247,56.476
Slovenia,SVN,1996,1988628.0,21470699362.6062,50.649
Sweden,SWE,1996,8840998.0,291952430659.111,83.914
Eswatini,SWZ,1996,989841.0,1602741833.70552,22.722
Sint Maarten (Dutch part),SXM,1996,31598.0, 0, 100.0
Seychelles,SYC,1996,76417.0,535250347.089479,49.758
Syrian Arab Republic,SYR,1996,15018104.0,13789560878.2435,50.473
Turks and Caicos Islands,TCA,1996,15765.0, 0, 80.93
Chad,TCD,1996,7410108.0,1607345355.78298,21.506
East Asia & Pacific (IDA & IBRD countries),TEA,1996,1715764488.0,1516598894947.17,32.7211269389981
Europe & Central Asia (IDA & IBRD countries),TEC,1996,438325525.5,952472372015.033,63.243976805292
Togo,TGO,1996,4577860.0,2069506014.46659,31.139
Thailand,THA,1996,59920064.0,183035237429.281,30.449
Tajikistan,TJK,1996,6066523.0,1043654822.33503,28.338
Turkmenistan,TKM,1996,4263819.0,2378759975.44506,45.018
Latin America & the Caribbean (IDA & IBRD countries),TLA,1996,473775482.0,2016731412170.67,73.4655161116949
Timor-Leste,TLS,1996,892282.0,306956900.0,22.873
Middle East & North Africa (IDA & IBRD countries),TMN,1996,263460571.0,377439700431.517,53.6295698558173
Tonga,TON,1996,100275.0,222100545.630873,22.897
South Asia (IDA & IBRD),TSA,1996,1302319006.0,524681300053.179,26.4652548470647
Sub-Saharan Africa (IDA & IBRD countries),TSS,1996,612553970.0,536641887730.234,30.0142792577738
Trinidad and Tobago,TTO,1996,1300928.0,5759570336.11287,55.224
Tunisia,TUN,1996,9294432.0,19587161806.7655,61.87
Turkiye,TUR,1996,61951134.0,181464408820.097,62.653
Tuvalu,TUV,1996,9342.0,13338597.3300737,44.379
Tanzania,TZA,1996,30945762.0,9433528150.36609,20.888
Uganda,UGA,1996,21231550.0,6044585326.938,13.216
Ukraine,UKR,1996,51226109.0,44558831005.0621,66.99
Upper middle income,UMC,1996,2269106622.0,3910793518612.33,44.6755870255181
Uruguay,URY,1996,3206324.0,20515458113.5857,90.835
United States,USA,1996,269394000.0,8073122000000.0,77.636
Uzbekistan,UZB,1996,23351981.0,13948892215.5689,44.208
St. Vincent and the Grenadines,VCT,1996,113119.0,331488888.888889,43.741
Venezuela_RB,VEN,1996,22662113.0,70543211119.099,86.336
British Virgin Islands,VGB,1996,18287.0, 0, 40.684
Virgin Islands (U.S.),VIR,1996,108095.0, 0, 90.917
Viet Nam,VNM,1996,73156447.0,24657470574.7501,22.563
Vanuatu,VUT,1996,170911.0,261370044.486614,20.464
World,WLD,1996,5822614625.5,31866900968539.2,45.1286132501972
Samoa,WSM,1996,176071.0,249907868.772424,21.616
Kosovo,XKX,1996,2168753.0, 0, 
Yemen_Rep.,YEM,1996,17313177.0,6496163615.66086,24.249
South Africa,ZAF,1996,45123018.0,163234925380.563,54.967
Zambia,ZMB,1996,9004053.0,3597220962.00017,36.638
Zimbabwe,ZWE,1996,11158360.0,8553146600.0,32.132
Aruba,ABW,1997,86301.0,1531843575.41899,47.946
Africa Eastern and Southern,AFE,1997,375646235.0,288377674812.452,27.9580826816113
Afghanistan,AFG,1997,18452091.0, 0, 21.805
Africa Western and Central,AFW,1997,253207584.0,275742250432.718,33.9298608881715
Angola,AGO,1997,14660413.0,7648377412.83277,46.525
Albania,ALB,1997,3148281.0,2258513974.0968,40.035
Andorra,AND,1997,64700.0,1180645571.8643,93.18
Arab World,ARB,1997,266565183.0,614596967130.055,51.5511052201292
United Arab Emirates,ARE,1997,2817410.0,78839008444.5655,78.938
Argentina,ARG,1997,35947791.0,292859000000.0,88.564
Armenia,ARM,1997,3246289.0,1639492444.76152,65.504
American Samoa,ASM,1997,54362.0, 0, 86.771
Antigua and Barbuda,ATG,1997,71053.0,734392592.592593,33.221
Australia,AUS,1997,18423037.0,435642611296.586,84.636
Austria,AUT,1997,7968041.0,211724812267.448,61.045
Azerbaijan,AZE,1997,7838250.0,3962362387.47922,51.588
Burundi,BDI,1997,6070042.0,972896267.915425,7.618
Belgium,BEL,1997,10181245.0,252708051420.839,96.924
Benin,BEN,1997,6583365.0,2268301646.46707,37.385
Burkina Faso,BFA,1997,10934223.0,2447669101.95178,15.875
Bangladesh,BGD,1997,127198069.0,48244309133.4895,22.438
Bulgaria,BGR,1997,8312068.0,11316127378.9613,68.231
Bahrain,BHR,1997,589115.0,7219407712.76596,88.382
"Bahamas, The",BHS,1997,310904.0,6332360000.0,81.396
Bosnia and Herzegovina,BIH,1997,4018227.0,3671909673.04401,41.442
Belarus,BLR,1997,10117433.0,14130585516.1787,68.687
Belize,BLZ,1997,217446.0,873400000.0,46.003
Bermuda,BMU,1997,60177.0,2932827000.0,100.0
Bolivia,BOL,1997,8167900.0,7925736821.45034,60.212
Brazil,BRA,1997,166661659.0,883206179730.462,79.048
Barbados,BRB,1997,262392.0,2498384129.66738,34.856
Brunei Darussalam,BRN,1997,305341.0,7793034389.75098,69.666
Bhutan,BTN,1997,558697.0,352229076.707627,22.401
Botswana,BWA,1997,1571691.0,5020265626.66489,50.677
Central African Republic,CAF,1997,3531700.0,937741513.015352,37.394
Canada,CAN,1997,29905948.0,654986999855.554,78.34
Central Europe and the Baltics,CEB,1997,109422013.0,411041470567.888,61.5631779443045
Switzerland,CHE,1997,7088906.0,294788198856.198,73.546
Channel Islands,CHI,1997,146214.0, 0, 30.416
Chile,CHL,1997,14932434.0,85741415285.4035,85.172
China,CHN,1997,1230075000.0,961601980984.623,32.883
"Cote d'Ivoire",CIV,1997,16047170.0,18047558037.7036,41.964
Cameroon,CMR,1997,13775214.0,10789458432.6416,43.755
Congo_Dem. Rep.,COD,1997,46029902.0,6090840548.18784,33.742
Congo_Rep.,COG,1997,2887862.0,2322719102.6909,57.299
Colombia,COL,1997,37121149.0,106656492293.614,72.662
Comoros,COM,1997,507777.0,364445600.525492,28.213
Cabo Verde,CPV,1997,432798.0,490608657.924976,50.637
Costa Rica,CRI,1997,3701711.0,12614602382.2012,56.367
Caribbean small states,CSS,1997,2555837.0,14337614317.5769,45.9782636416172
Cuba,CUB,1997,10997934.0,25365908100.0,74.618
Curacao,CUW,1997,146956.0, 0, 89.002
Cayman Islands,CYM,1997,35543.0, 0, 100.0
Cyprus,CYP,1997,897568.0,9547816419.61231,68.283
Czechia,CZE,1997,10304131.0,62539765163.1302,74.382
Germany,DEU,1997,82034771.0,2218790886532.82,74.342
Djibouti,DJI,1997,671817.0,502675542.001227,76.393
Dominica,DMA,1997,69299.0,302988888.888889,65.005
Denmark,DNK,1997,5284991.0,173241365735.483,85.033
Dominican Republic,DOM,1997,8174078.0,20017450041.3075,59.276
Algeria,DZA,1997,29579301.0,48177612042.1507,57.544
East Asia & Pacific (excluding high income),EAP,1997,1760512371.0,1570608601735.38,33.9300136462807
Early-demographic dividend,EAR,1997,2369042441.0,2955980119905.03,37.2531557271776
East Asia & Pacific,EAS,1997,1988067577.0,7746408365377.98,39.1053281916166
Europe & Central Asia (excluding high income),ECA,1997,216672058.5,346373039221.733,57.7625056166617
Europe & Central Asia,ECS,1997,862335055.5,10524197100057.7,68.3436208688418
Ecuador,ECU,1997,12031127.0,28162053026.5133,58.785
Egypt_Arab Rep.,EGY,1997,68431740.0,78436578171.0914,42.658
Euro area,EMU,1997,323306275.0,6977670456654.7,72.1299808095528
Eritrea,ERI,1997,2152135.0,686490090.140141,24.088
Spain,ESP,1997,40057389.0,589739772727.273,76.019
Estonia,EST,1997,1399535.0,5154420649.23354,69.923
Ethiopia,ETH,1997,61404539.0,8803539988.33248,14.186
European Union,EUU,1997,427547651.0,7735785821341.67,70.4015256475471
Fragile and conflict affected situations,FCS,1997,581551866.0,522326827962.996,36.5790281022391
Finland,FIN,1997,5139835.0,126862902302.142,81.466
Fiji,FJI,1997,812139.0,2090221137.02876,46.732
France,FRA,1997,59968066.0,1449392222971.45,75.25
Faroe Islands,FRO,1997,44131.0,933763083.395627,35.354
Micronesia_Fed. Sts.,FSM,1997,111071.0,206626300.0,23.889
Gabon,GAB,1997,1181439.0,5326817114.53586,76.49
United Kingdom,GBR,1997,58316954.0,1560911918795.02,78.472
Georgia,GEO,1997,4349913.0,3510520231.21387,53.36
Ghana,GHA,1997,18238958.0,6891443192.24985,41.654
Gibraltar,GIB,1997,27582.0, 0, 100.0
Guinea,GIN,1997,7931370.0,5516916163.0949,30.052
Gambia_The,GMB,1997,1338889.0,803633342.473706,45.155
Guinea-Bissau,GNB,1997,1165545.0,698107222.422492,35.114
Equatorial Guinea,GNQ,1997,616893.0,442337870.69437,43.893
Greece,GRC,1997,10661259.0,138766067640.085,72.358
Grenada,GRD,1997,105293.0,392190592.592593,34.959
Greenland,GRL,1997,56000.0,1072154433.84538,81.226
Guatemala,GTM,1997,10857754.0,17790026221.6139,44.323
Guam,GUM,1997,154215.0, 0, 92.513
Guyana,GUY,1997,762245.0,749138009.56454,28.959
High income,HIC,1997,1232428693.0,26214402730786.5,75.1783192366757
Hong Kong SAR_China,HKG,1997,6489300.0,177353174849.714,100.0
Honduras,HND,1997,6071454.0,5737099650.19011,43.944
Heavily indebted poor countries (HIPC),HPC,1997,443196153.0,161384022956.277,27.8343530529652
Croatia,HRV,1997,4534920.0,24175764812.1218,52.739
Haiti,HTI,1997,7854298.0,3338949151.59927,33.792
Hungary,HUN,1997,10290486.0,47296952928.7561,64.956
IBRD only,IBD,1997,3832391543.0,5694933738300.0,42.1295463678514
IDA & IBRD total,IBT,1997,4884731620.5,6274580819841.74,39.058073431191
IDA total,IDA,1997,1052340077.5,581565725848.021,27.8490388314496
IDA blend,IDB,1997,348442681.0,325988685495.056,32.8697993690446
Indonesia,IDN,1997,206536095.0,215748998609.635,38.406
IDA only,IDX,1997,703897396.5,253398533692.258,25.3558836627185
Isle of Man,IMN,1997,72909.0,1178261296.66012,51.8
India,IND,1997,999133762.0,415867563592.829,27.028
Ireland,IRL,1997,3674171.0,82856648758.3572,58.419
Iran_Islamic Rep.,IRN,1997,63639638.0,113919163421.479,61.853
Iraq,IRQ,1997,22176593.0,20764857056.3795,68.405
Iceland,ISL,1997,271128.0,7569672925.33739,91.96
Israel,ISR,1997,5836000.0,119246040470.807,91.009
Italy,ITA,1997,56890372.0,1244988176443.84,67.042
Jamaica,JAM,1997,2547848.0,8400041723.54861,51.095
Jordan,JOR,1997,5046285.0,7245839210.15515,78.232
Japan,JPN,1997,126057000.0,4492448605638.94,78.272
Kazakhstan,KAZ,1997,16043251.0,22165932062.966,55.964
Kenya,KEN,1997,28101768.0,13115764358.2846,18.898
Kyrgyz Republic,KGZ,1997,4696420.5,1767864035.71943,35.785
Cambodia,KHM,1997,11570982.0,3443413388.65696,18.06
Kiribati,KIR,1997,84147.0,80205788.2285918,38.752
St. Kitts and Nevis,KNA,1997,43428.0,374641307.974641,33.339
Korea_Rep.,KOR,1997,45953580.0,569755022973.035,78.905
Kuwait,KWT,1997,1787683.0,30350190704.4361,98.527
Latin America & Caribbean (excluding high income),LAC,1997,445984435.0,2021896195320.09,73.0614417927814
Lao PDR,LAO,1997,5152011.0,1747011857.33107,19.12
Lebanon,LBN,1997,4108405.0,15751867489.4446,85.459
Liberia,LBR,1997,2412989.0,295900000.0,43.304
Libya,LBY,1997,5064639.0,30700897874.8704,76.114
St. Lucia,LCA,1997,152569.0,805925925.925926,28.366
Latin America & Caribbean,LCN,1997,497097004.0,2303819877048.61,74.1266901723289
Least developed countries: UN classification,LDC,1997,625406737.0,188826092445.508,24.0101343976824
Low income,LIC,1997,358821536.0,98801581861.7443,26.5709936010697
Liechtenstein,LIE,1997,31232.0,2298389802.88883,15.994
Sri Lanka,LKA,1997,18248200.0,15091913883.7091,18.427
Lower middle income,LMC,1997,1998350177.5,1192032722943.88,30.0893955604032
Low & middle income,LMY,1997,4652906178.5,5455063067407.64,37.4107125746502
Lesotho,LSO,1997,1988130.0,998004258.715675,18.049
Late-demographic dividend,LTE,1997,1991505991.5,3493233811438.93,43.4429697014871
Lithuania,LTU,1997,3575137.0,10168271903.3233,67.166
Luxembourg,LUX,1997,419450.0,19563836265.2233,82.779
Latvia,LVA,1997,2432851.0,6349481006.53278,68.6
Macao SAR_China,MAC,1997,417300.0,7267570892.70211,100.0
St. Martin (French part),MAF,1997,29323.0, 0, 
Morocco,MAR,1997,27213337.0,39147844526.0838,52.35
Monaco,MCO,1997,32063.0,2840195190.36905,100.0
Moldova,MDA,1997,2936413.0,1930081168.83117,45.797
Madagascar,MDG,1997,14990814.0,4262965419.74998,26.321
Maldives,MDV,1997,267707.0,508223602.378929,26.379
Middle East & North Africa,MEA,1997,299880183.0,835239873738.879,56.8603661864345
Mexico,MEX,1997,94021207.0,523449530464.257,73.929
Marshall Islands,MHL,1997,49259.0,109884700.0,67.385
Middle income,MIC,1997,4294084642.5,5355415506598.82,38.3169629691777
North Macedonia,MKD,1997,1996869.0,3912986090.97363,59.172
Mali,MLI,1997,10646495.0,2697105823.4661,26.434
Malta,MLT,1997,382791.0,3787069759.0365,91.492
Myanmar,MMR,1997,43708798.0,4722288495.66085,26.482
Middle East & North Africa (excluding high income),MNA,1997,271351021.0,400496877681.084,54.1263129716066
Montenegro,MNE,1997,609520.0,838289118.844405,55.451
Mongolia,MNG,1997,2291750.0,1180934202.83801,56.714
Northern Mariana Islands,MNP,1997,56596.0, 0, 89.784
Mozambique,MOZ,1997,16949982.0,4873663774.93019,28.535
Mauritania,MRT,1997,2411306.0,2071996564.05296,38.459
Mauritius,MUS,1997,1148284.0,4243755307.55239,43.038
Malawi,MWI,1997,10562035.0,3875785863.38323,14.002
